family,target,trial,score,dt,params
xgb,gender,75,0.862787,21.61,"{""n_estimators"": 800, ""learning_rate"": 0.07823658028362215, ""max_depth"": 7, ""min_child_weight"": 11.168415270855473, ""subsample"": 0.9, ""colsample_bytree"": 0.8, ""colsample_bylevel"": 0.6, ""reg_alpha"": 0.0008681492198912713, ""reg_lambda"": 0.3977479088465913, ""gamma"": 0.00011728633911421894, ""max_bin"": 128, ""tree_method"": ""hist"", ""random_state"": 42, ""n_jobs"": -1, ""verbosity"": 0, ""early_stopping_rounds"": 50, ""eval_metric"": ""auc"", ""objective"": ""binary:logistic""}"
xgb,gender,76,0.851710,78.42,"{""n_estimators"": 800, ""learning_rate"": 0.008804818492336062, ""max_depth"": 7, ""min_child_weight"": 17.692160389528528, ""subsample"": 0.5, ""colsample_bytree"": 1.0, ""colsample_bylevel"": 0.8, ""reg_alpha"": 0.0005018369426053658, ""reg_lambda"": 0.32683336697764676, ""gamma"": 0.006463885909971324, ""max_bin"": 256, ""tree_method"": ""hist"", ""random_state"": 42, ""n_jobs"": -1, ""verbosity"": 0, ""early_stopping_rounds"": 50, ""eval_metric"": ""auc"", ""objective"": ""binary:logistic""}"
xgb,gender,77,0.870357,260.30,"{""n_estimators"": 3500, ""learning_rate"": 0.00841324091492041, ""max_depth"": 6, ""min_child_weight"": 0.910318734117016, ""subsample"": 0.7, ""colsample_bytree"": 1.0, ""colsample_bylevel"": 1.0, ""reg_alpha"": 0.08157616361423503, ""reg_lambda"": 0.0006968053026718204, ""gamma"": 0.00392979785091076, ""max_bin"": 512, ""tree_method"": ""hist"", ""random_state"": 42, ""n_jobs"": -1, ""verbosity"": 0, ""early_stopping_rounds"": 50, ""eval_metric"": ""auc"", ""objective"": ""binary:logistic""}"
xgb,gender,78,0.868820,235.79,"{""n_estimators"": 1200, ""learning_rate"": 0.0072076003544788115, ""max_depth"": 6, ""min_child_weight"": 0.7570259711333459, ""subsample"": 0.6, ""colsample_bytree"": 0.9, ""colsample_bylevel"": 0.8, ""reg_alpha"": 0.011593794414684434, ""reg_lambda"": 0.7292165969991249, ""gamma"": 0.0017500008480629576, ""max_bin"": 512, ""tree_method"": ""hist"", ""random_state"": 42, ""n_jobs"": -1, ""verbosity"": 0, ""early_stopping_rounds"": 50, ""eval_metric"": ""auc"", ""objective"": ""binary:logistic""}"
xgb,gender,79,0.829755,37.29,"{""n_estimators"": 400, ""learning_rate"": 0.006138242078388872, ""max_depth"": 12, ""min_child_weight"": 23.599460224798236, ""subsample"": 0.5, ""colsample_bytree"": 0.9, ""colsample_bylevel"": 0.6, ""reg_alpha"": 1.521235387368265, ""reg_lambda"": 0.02377247402727049, ""gamma"": 0.057398890468692336, ""max_bin"": 256, ""tree_method"": ""hist"", ""random_state"": 42, ""n_jobs"": -1, ""verbosity"": 0, ""early_stopping_rounds"": 50, ""eval_metric"": ""auc"", ""objective"": ""binary:logistic""}"
xgb,gender,80,0.850522,18.51,"{""n_estimators"": 400, ""learning_rate"": 0.02683984942902681, ""max_depth"": 4, ""min_child_weight"": 0.6745869273907888, ""subsample"": 0.5, ""colsample_bytree"": 0.6, ""colsample_bylevel"": 0.6, ""reg_alpha"": 0.09229463984532899, ""reg_lambda"": 2.167828696729239, ""gamma"": 0.12833958858408911, ""max_bin"": 128, ""tree_method"": ""hist"", ""random_state"": 42, ""n_jobs"": -1, ""verbosity"": 0, ""early_stopping_rounds"": 50, ""eval_metric"": ""auc"", ""objective"": ""binary:logistic""}"
xgb,gender,81,0.868433,45.72,"{""n_estimators"": 1200, ""learning_rate"": 0.03893899626624418, ""max_depth"": 6, ""min_child_weight"": 2.3935486396468013, ""subsample"": 0.6, ""colsample_bytree"": 0.5, ""colsample_bylevel"": 1.0, ""reg_alpha"": 0.09418090697237354, ""reg_lambda"": 0.3821036877855157, ""gamma"": 0.04241038067005986, ""max_bin"": 256, ""tree_method"": ""hist"", ""random_state"": 42, ""n_jobs"": -1, ""verbosity"": 0, ""early_stopping_rounds"": 50, ""eval_metric"": ""auc"", ""objective"": ""binary:logistic""}"
xgb,gender,82,0.851131,17.59,"{""n_estimators"": 400, ""learning_rate"": 0.025971990226378718, ""max_depth"": 4, ""min_child_weight"": 3.7560595506255767, ""subsample"": 1.0, ""colsample_bytree"": 0.4, ""colsample_bylevel"": 1.0, ""reg_alpha"": 0.1243496988841689, ""reg_lambda"": 0.000857483854762093, ""gamma"": 0.00014026855684678958, ""max_bin"": 128, ""tree_method"": ""hist"", ""random_state"": 42, ""n_jobs"": -1, ""verbosity"": 0, ""early_stopping_rounds"": 50, ""eval_metric"": ""auc"", ""objective"": ""binary:logistic""}"
xgb,gender,83,0.872113,228.27,"{""n_estimators"": 800, ""learning_rate"": 0.010208576298926603, ""max_depth"": 8, ""min_child_weight"": 0.8655352182993798, ""subsample"": 0.5, ""colsample_bytree"": 0.9, ""colsample_bylevel"": 0.6, ""reg_alpha"": 0.0004701614764235007, ""reg_lambda"": 0.5670411409513327, ""gamma"": 0.13683286757699292, ""max_bin"": 512, ""tree_method"": ""hist"", ""random_state"": 42, ""n_jobs"": -1, ""verbosity"": 0, ""early_stopping_rounds"": 50, ""eval_metric"": ""auc"", ""objective"": ""binary:logistic""}"
xgb,gender,84,0.863592,30.61,"{""n_estimators"": 400, ""learning_rate"": 0.02090320616544179, ""max_depth"": 6, ""min_child_weight"": 4.9125605212565855, ""subsample"": 0.7, ""colsample_bytree"": 0.8, ""colsample_bylevel"": 0.8, ""reg_alpha"": 0.04913387088327994, ""reg_lambda"": 0.8411095056870574, ""gamma"": 0.16447505350354613, ""max_bin"": 128, ""tree_method"": ""hist"", ""random_state"": 42, ""n_jobs"": -1, ""verbosity"": 0, ""early_stopping_rounds"": 50, ""eval_metric"": ""auc"", ""objective"": ""binary:logistic""}"
xgb,gender,85,0.855763,57.64,"{""n_estimators"": 800, ""learning_rate"": 0.016457588450544066, ""max_depth"": 4, ""min_child_weight"": 6.000315275894999, ""subsample"": 0.9, ""colsample_bytree"": 0.9, ""colsample_bylevel"": 1.0, ""reg_alpha"": 3.240788483959689, ""reg_lambda"": 0.3749041024793808, ""gamma"": 0.0027271744415888685, ""max_bin"": 256, ""tree_method"": ""hist"", ""random_state"": 42, ""n_jobs"": -1, ""verbosity"": 0, ""early_stopping_rounds"": 50, ""eval_metric"": ""auc"", ""objective"": ""binary:logistic""}"
xgb,gender,86,0.828783,42.53,"{""n_estimators"": 600, ""learning_rate"": 0.009467230162807238, ""max_depth"": 3, ""min_child_weight"": 1.1579303928691853, ""subsample"": 0.6, ""colsample_bytree"": 1.0, ""colsample_bylevel"": 0.6, ""reg_alpha"": 0.6870074935511931, ""reg_lambda"": 5.914083299266217, ""gamma"": 0.16556849473432655, ""max_bin"": 512, ""tree_method"": ""hist"", ""random_state"": 42, ""n_jobs"": -1, ""verbosity"": 0, ""early_stopping_rounds"": 50, ""eval_metric"": ""auc"", ""objective"": ""binary:logistic""}"
xgb,gender,87,0.872930,69.19,"{""n_estimators"": 600, ""learning_rate"": 0.023040691352441717, ""max_depth"": 10, ""min_child_weight"": 0.5616484833488267, ""subsample"": 0.7, ""colsample_bytree"": 1.0, ""colsample_bylevel"": 0.8, ""reg_alpha"": 1.0540885123794725, ""reg_lambda"": 0.0023408672495282973, ""gamma"": 0.8546188181423496, ""max_bin"": 128, ""tree_method"": ""hist"", ""random_state"": 42, ""n_jobs"": -1, ""verbosity"": 0, ""early_stopping_rounds"": 50, ""eval_metric"": ""auc"", ""objective"": ""binary:logistic""}"
xgb,gender,88,0.869925,99.93,"{""n_estimators"": 800, ""learning_rate"": 0.060296355886782636, ""max_depth"": 12, ""min_child_weight"": 2.89539489507321, ""subsample"": 1.0, ""colsample_bytree"": 0.7, ""colsample_bylevel"": 0.8, ""reg_alpha"": 0.00012061789712090667, ""reg_lambda"": 8.226110405581066, ""gamma"": 0.44474000364787686, ""max_bin"": 512, ""tree_method"": ""hist"", ""random_state"": 42, ""n_jobs"": -1, ""verbosity"": 0, ""early_stopping_rounds"": 50, ""eval_metric"": ""auc"", ""objective"": ""binary:logistic""}"
xgb,gender,89,0.852155,146.73,"{""n_estimators"": 1200, ""learning_rate"": 0.011760110987027885, ""max_depth"": 8, ""min_child_weight"": 23.21266747423915, ""subsample"": 0.5, ""colsample_bytree"": 0.8, ""colsample_bylevel"": 0.6, ""reg_alpha"": 4.425570703426897, ""reg_lambda"": 0.011042577318497806, ""gamma"": 0.0006920057285459224, ""max_bin"": 512, ""tree_method"": ""hist"", ""random_state"": 42, ""n_jobs"": -1, ""verbosity"": 0, ""early_stopping_rounds"": 50, ""eval_metric"": ""auc"", ""objective"": ""binary:logistic""}"
xgb,gender,90,0.867690,216.83,"{""n_estimators"": 2400, ""learning_rate"": 0.011608406684912346, ""max_depth"": 8, ""min_child_weight"": 5.563109036800705, ""subsample"": 0.5, ""colsample_bytree"": 0.9, ""colsample_bylevel"": 1.0, ""reg_alpha"": 0.0009591485844199986, ""reg_lambda"": 0.0009882237013430228, ""gamma"": 0.008718351517519334, ""max_bin"": 512, ""tree_method"": ""hist"", ""random_state"": 42, ""n_jobs"": -1, ""verbosity"": 0, ""early_stopping_rounds"": 50, ""eval_metric"": ""auc"", ""objective"": ""binary:logistic""}"
xgb,gender,91,0.867012,117.64,"{""n_estimators"": 3500, ""learning_rate"": 0.024549657668417862, ""max_depth"": 8, ""min_child_weight"": 16.545200963098125, ""subsample"": 0.8, ""colsample_bytree"": 0.5, ""colsample_bylevel"": 0.6, ""reg_alpha"": 0.00022689776252065845, ""reg_lambda"": 0.0021488204028609027, ""gamma"": 0.12098381676003948, ""max_bin"": 512, ""tree_method"": ""hist"", ""random_state"": 42, ""n_jobs"": -1, ""verbosity"": 0, ""early_stopping_rounds"": 50, ""eval_metric"": ""auc"", ""objective"": ""binary:logistic""}"
xgb,gender,92,0.870328,73.08,"{""n_estimators"": 1600, ""learning_rate"": 0.010219698520095114, ""max_depth"": 7, ""min_child_weight"": 6.155467080707586, ""subsample"": 0.8, ""colsample_bytree"": 0.4, ""colsample_bylevel"": 0.6, ""reg_alpha"": 0.037301029347700715, ""reg_lambda"": 0.08655572839588387, ""gamma"": 0.00016265387076109465, ""max_bin"": 128, ""tree_method"": ""hist"", ""random_state"": 42, ""n_jobs"": -1, ""verbosity"": 0, ""early_stopping_rounds"": 50, ""eval_metric"": ""auc"", ""objective"": ""binary:logistic""}"
xgb,gender,93,0.858642,24.04,"{""n_estimators"": 800, ""learning_rate"": 0.034886494421756044, ""max_depth"": 4, ""min_child_weight"": 5.5620197126961335, ""subsample"": 0.8, ""colsample_bytree"": 0.6, ""colsample_bylevel"": 0.6, ""reg_alpha"": 0.00043213073375669134, ""reg_lambda"": 0.020115571473509345, ""gamma"": 0.0002750987357864136, ""max_bin"": 128, ""tree_method"": ""hist"", ""random_state"": 42, ""n_jobs"": -1, ""verbosity"": 0, ""early_stopping_rounds"": 50, ""eval_metric"": ""auc"", ""objective"": ""binary:logistic""}"
xgb,gender,94,0.867137,203.67,"{""n_estimators"": 1200, ""learning_rate"": 0.0034973686612578235, ""max_depth"": 10, ""min_child_weight"": 2.0999457346312274, ""subsample"": 0.8, ""colsample_bytree"": 0.8, ""colsample_bylevel"": 0.8, ""reg_alpha"": 0.016856644701257698, ""reg_lambda"": 0.2357460978455774, ""gamma"": 0.0002565905649901647, ""max_bin"": 128, ""tree_method"": ""hist"", ""random_state"": 42, ""n_jobs"": -1, ""verbosity"": 0, ""early_stopping_rounds"": 50, ""eval_metric"": ""auc"", ""objective"": ""binary:logistic""}"
xgb,gender,95,0.861675,110.38,"{""n_estimators"": 1200, ""learning_rate"": 0.02898287344850699, ""max_depth"": 8, ""min_child_weight"": 27.00365795286273, ""subsample"": 0.7, ""colsample_bytree"": 0.6, ""colsample_bylevel"": 1.0, ""reg_alpha"": 0.1199001407770614, ""reg_lambda"": 0.008738569784983115, ""gamma"": 0.07121574390573798, ""max_bin"": 512, ""tree_method"": ""hist"", ""random_state"": 42, ""n_jobs"": -1, ""verbosity"": 0, ""early_stopping_rounds"": 50, ""eval_metric"": ""auc"", ""objective"": ""binary:logistic""}"
xgb,gender,96,0.865535,47.53,"{""n_estimators"": 400, ""learning_rate"": 0.018760605226153276, ""max_depth"": 6, ""min_child_weight"": 2.974037566829435, ""subsample"": 0.9, ""colsample_bytree"": 0.7, ""colsample_bylevel"": 0.8, ""reg_alpha"": 0.33485194551654085, ""reg_lambda"": 0.00019953472382797278, ""gamma"": 0.022240687114921543, ""max_bin"": 256, ""tree_method"": ""hist"", ""random_state"": 42, ""n_jobs"": -1, ""verbosity"": 0, ""early_stopping_rounds"": 50, ""eval_metric"": ""auc"", ""objective"": ""binary:logistic""}"
xgb,gender,97,0.871694,84.92,"{""n_estimators"": 400, ""learning_rate"": 0.043562774893920374, ""max_depth"": 10, ""min_child_weight"": 1.7289989971492168, ""subsample"": 0.8, ""colsample_bytree"": 0.6, ""colsample_bylevel"": 1.0, ""reg_alpha"": 0.006615102848048887, ""reg_lambda"": 0.008840556505546502, ""gamma"": 0.8634050303796708, ""max_bin"": 512, ""tree_method"": ""hist"", ""random_state"": 42, ""n_jobs"": -1, ""verbosity"": 0, ""early_stopping_rounds"": 50, ""eval_metric"": ""auc"", ""objective"": ""binary:logistic""}"
xgb,gender,98,0.858916,64.20,"{""n_estimators"": 1200, ""learning_rate"": 0.014129037590718988, ""max_depth"": 4, ""min_child_weight"": 1.1739793534046243, ""subsample"": 0.6, ""colsample_bytree"": 0.4, ""colsample_bylevel"": 0.6, ""reg_alpha"": 0.01404575404448535, ""reg_lambda"": 0.00023500331106962203, ""gamma"": 0.1446225381112617, ""max_bin"": 256, ""tree_method"": ""hist"", ""random_state"": 42, ""n_jobs"": -1, ""verbosity"": 0, ""early_stopping_rounds"": 50, ""eval_metric"": ""auc"", ""objective"": ""binary:logistic""}"
xgb,gender,99,0.872301,89.48,"{""n_estimators"": 1200, ""learning_rate"": 0.07674269651418722, ""max_depth"": 8, ""min_child_weight"": 1.2481377686827344, ""subsample"": 0.9, ""colsample_bytree"": 0.6, ""colsample_bylevel"": 1.0, ""reg_alpha"": 2.4894311853422004, ""reg_lambda"": 0.15316231561780777, ""gamma"": 0.0005797311919275357, ""max_bin"": 512, ""tree_method"": ""hist"", ""random_state"": 42, ""n_jobs"": -1, ""verbosity"": 0, ""early_stopping_rounds"": 50, ""eval_metric"": ""auc"", ""objective"": ""binary:logistic""}"
xgb,gender,100,0.785433,17.63,"{""n_estimators"": 400, ""learning_rate"": 0.003582283814168595, ""max_depth"": 4, ""min_child_weight"": 9.16498523715988, ""subsample"": 0.5, ""colsample_bytree"": 0.8, ""colsample_bylevel"": 0.8, ""reg_alpha"": 0.01674463632916533, ""reg_lambda"": 0.23837260435741045, ""gamma"": 0.2558093690784392, ""max_bin"": 256, ""tree_method"": ""hist"", ""random_state"": 42, ""n_jobs"": -1, ""verbosity"": 0, ""early_stopping_rounds"": 50, ""eval_metric"": ""auc"", ""objective"": ""binary:logistic""}"
xgb,gender,101,0.861539,63.55,"{""n_estimators"": 1200, ""learning_rate"": 0.009483420807586367, ""max_depth"": 5, ""min_child_weight"": 6.291414888928594, ""subsample"": 0.7, ""colsample_bytree"": 0.7, ""colsample_bylevel"": 0.8, ""reg_alpha"": 0.00639249327920187, ""reg_lambda"": 1.142205318652697, ""gamma"": 0.006397127309581019, ""max_bin"": 128, ""tree_method"": ""hist"", ""random_state"": 42, ""n_jobs"": -1, ""verbosity"": 0, ""early_stopping_rounds"": 50, ""eval_metric"": ""auc"", ""objective"": ""binary:logistic""}"
xgb,gender,102,0.848521,107.95,"{""n_estimators"": 2400, ""learning_rate"": 0.0038639150795265254, ""max_depth"": 4, ""min_child_weight"": 9.507851220300559, ""subsample"": 0.8, ""colsample_bytree"": 0.8, ""colsample_bylevel"": 1.0, ""reg_alpha"": 0.0001112320024277648, ""reg_lambda"": 6.686151195111849, ""gamma"": 0.27201502217518836, ""max_bin"": 128, ""tree_method"": ""hist"", ""random_state"": 42, ""n_jobs"": -1, ""verbosity"": 0, ""early_stopping_rounds"": 50, ""eval_metric"": ""auc"", ""objective"": ""binary:logistic""}"
xgb,gender,103,0.849055,47.79,"{""n_estimators"": 2400, ""learning_rate"": 0.014300067524002884, ""max_depth"": 4, ""min_child_weight"": 24.85494205838903, ""subsample"": 0.5, ""colsample_bytree"": 0.4, ""colsample_bylevel"": 0.6, ""reg_alpha"": 0.005139362399899557, ""reg_lambda"": 0.0624235640370883, ""gamma"": 0.5455038741751962, ""max_bin"": 128, ""tree_method"": ""hist"", ""random_state"": 42, ""n_jobs"": -1, ""verbosity"": 0, ""early_stopping_rounds"": 50, ""eval_metric"": ""auc"", ""objective"": ""binary:logistic""}"
xgb,gender,104,0.844341,24.33,"{""n_estimators"": 400, ""learning_rate"": 0.008110184489642548, ""max_depth"": 5, ""min_child_weight"": 5.222053327633201, ""subsample"": 0.9, ""colsample_bytree"": 0.8, ""colsample_bylevel"": 0.8, ""reg_alpha"": 0.00010735577999485839, ""reg_lambda"": 0.7698654897616387, ""gamma"": 0.17405889837605942, ""max_bin"": 128, ""tree_method"": ""hist"", ""random_state"": 42, ""n_jobs"": -1, ""verbosity"": 0, ""early_stopping_rounds"": 50, ""eval_metric"": ""auc"", ""objective"": ""binary:logistic""}"
xgb,gender,105,0.821083,16.22,"{""n_estimators"": 400, ""learning_rate"": 0.008954890446343188, ""max_depth"": 3, ""min_child_weight"": 3.9175641147411957, ""subsample"": 1.0, ""colsample_bytree"": 0.9, ""colsample_bylevel"": 0.8, ""reg_alpha"": 0.005360074737606231, ""reg_lambda"": 0.0055431321217496885, ""gamma"": 0.016294811142749728, ""max_bin"": 128, ""tree_method"": ""hist"", ""random_state"": 42, ""n_jobs"": -1, ""verbosity"": 0, ""early_stopping_rounds"": 50, ""eval_metric"": ""auc"", ""objective"": ""binary:logistic""}"
xgb,gender,106,0.870777,232.65,"{""n_estimators"": 600, ""learning_rate"": 0.011350983048756376, ""max_depth"": 12, ""min_child_weight"": 3.3175704819160488, ""subsample"": 0.9, ""colsample_bytree"": 0.6, ""colsample_bylevel"": 0.6, ""reg_alpha"": 0.0007872221430107346, ""reg_lambda"": 0.056001833809665794, ""gamma"": 0.017315975064388024, ""max_bin"": 512, ""tree_method"": ""hist"", ""random_state"": 42, ""n_jobs"": -1, ""verbosity"": 0, ""early_stopping_rounds"": 50, ""eval_metric"": ""auc"", ""objective"": ""binary:logistic""}"
xgb,gender,107,0.856633,107.60,"{""n_estimators"": 400, ""learning_rate"": 0.004593964673121382, ""max_depth"": 8, ""min_child_weight"": 4.643893610056646, ""subsample"": 0.7, ""colsample_bytree"": 0.4, ""colsample_bylevel"": 1.0, ""reg_alpha"": 0.0027148758956296523, ""reg_lambda"": 0.00024677569855699406, ""gamma"": 0.7162063674622989, ""max_bin"": 512, ""tree_method"": ""hist"", ""random_state"": 42, ""n_jobs"": -1, ""verbosity"": 0, ""early_stopping_rounds"": 50, ""eval_metric"": ""auc"", ""objective"": ""binary:logistic""}"
xgb,gender,108,0.821675,58.37,"{""n_estimators"": 1600, ""learning_rate"": 0.0035805896797251936, ""max_depth"": 4, ""min_child_weight"": 1.9599369014815544, ""subsample"": 1.0, ""colsample_bytree"": 0.9, ""colsample_bylevel"": 0.6, ""reg_alpha"": 0.0378501807457802, ""reg_lambda"": 0.01531707027441911, ""gamma"": 0.00036776451975012437, ""max_bin"": 128, ""tree_method"": ""hist"", ""random_state"": 42, ""n_jobs"": -1, ""verbosity"": 0, ""early_stopping_rounds"": 50, ""eval_metric"": ""auc"", ""objective"": ""binary:logistic""}"
xgb,gender,109,0.873412,225.84,"{""n_estimators"": 2400, ""learning_rate"": 0.010973439980322552, ""max_depth"": 12, ""min_child_weight"": 2.1369582569254293, ""subsample"": 0.6, ""colsample_bytree"": 1.0, ""colsample_bylevel"": 0.8, ""reg_alpha"": 0.18566643483112677, ""reg_lambda"": 1.2476383098805492, ""gamma"": 0.03558214826689854, ""max_bin"": 256, ""tree_method"": ""hist"", ""random_state"": 42, ""n_jobs"": -1, ""verbosity"": 0, ""early_stopping_rounds"": 50, ""eval_metric"": ""auc"", ""objective"": ""binary:logistic""}"
xgb,gender,110,0.845362,92.34,"{""n_estimators"": 2400, ""learning_rate"": 0.016189588006149412, ""max_depth"": 3, ""min_child_weight"": 23.16172424339526, ""subsample"": 0.7, ""colsample_bytree"": 0.4, ""colsample_bylevel"": 0.6, ""reg_alpha"": 0.00040768845942948894, ""reg_lambda"": 0.046712279364634374, ""gamma"": 0.01804312914875993, ""max_bin"": 512, ""tree_method"": ""hist"", ""random_state"": 42, ""n_jobs"": -1, ""verbosity"": 0, ""early_stopping_rounds"": 50, ""eval_metric"": ""auc"", ""objective"": ""binary:logistic""}"
xgb,gender,111,0.840827,55.26,"{""n_estimators"": 1200, ""learning_rate"": 0.00629256928805227, ""max_depth"": 5, ""min_child_weight"": 1.5342496672466683, ""subsample"": 0.8, ""colsample_bytree"": 0.5, ""colsample_bylevel"": 0.8, ""reg_alpha"": 0.170207473908863, ""reg_lambda"": 2.561098565204352, ""gamma"": 0.0008366700266225553, ""max_bin"": 128, ""tree_method"": ""hist"", ""random_state"": 42, ""n_jobs"": -1, ""verbosity"": 0, ""early_stopping_rounds"": 50, ""eval_metric"": ""auc"", ""objective"": ""binary:logistic""}"
